"Genus","Interval","Interval_Top","Ex","Or","ExClass","OrClass","richness","occupancy","Single_occurrence","continents","endemic","MaxLat","MinLat","MinLatRel","MaxLatRel","LatRange","LatRangeRel","AbsLatRange","MeanAbsLat","MeanDepth","MaxDepth","MinDepth","DepthRange","Age","gcd","Order","Family","Pedicle.state","Median.Comm.Rich","Mean.Loc.Depth","MaxLatRange.ever","Prop.Cratonic","North.Hemisphere","Prop.North","PropTrunc","Num_Intervals","IH Spec. Richness","GH Spec. Richness","IH.Num.Inhabitable","GH.Num.Inhabitable","cooling.latrange","cooling.start.latrange","warming.latrange","warming.start.latrange","IH.MaxTemp","IH.MinTemp","IH.TempRange","GH.MaxTemp","GH.MinTemp","GH.TempRange"
"Idiospira",4,448.5,0,0,"survive","holdover",2,2,0,2,0,24,4,-24,-4,20,20,20,14,4,5,3,2,8.5,5750.75136910995,"Orthida","Septatrypidae",-Inf,2,3.91666666666667,20,0,0,0,0,9,1,0,1,0,12,20,0,20,26.96666667,26,4.65,31.76666667,28.66666667,4.11666667
"idiospira",5,448,0,0,"survive","holdover",2,2,0,2,0,24,4,-24,-4,20,20,20,14,4,5,3,2,5,5814.73871192379,"Orthida","Septatrypidae",-Inf,6,4.08333333333333,20,0,0,0,0,5,1,0,1,0,12,20,0,20,26.96666667,26,4.65,31.76666667,28.66666667,4.11666667
"Idiospira",5,448,0,0,"survive","holdover",2,2,0,2,0,24,4,-24,-4,20,20,20,14,4,5,3,2,9,5750.75136910995,"Orthida","Septatrypidae",-Inf,2,3.91666666666667,20,0,0,0,0,9,1,0,1,0,12,20,0,20,26.96666667,26,4.65,31.76666667,28.66666667,4.11666667
"idiospira",6,447.5,1,0,"extinct","holdover",2,2,0,2,0,24,4,-24,-4,20,20,20,14,4,5,3,2,5.5,5814.73871192379,"Orthida","Septatrypidae",-Inf,6.5,4.11666666666667,20,0,0,0,0,5,1,0,1,0,12,20,0,20,26.96666667,26,4.65,31.76666667,28.66666667,4.11666667
"Idiospira",6,447.5,0,0,"survive","holdover",2,2,0,2,0,24,4,-24,-4,20,20,20,14,4,5,3,2,9.5,5750.75136910995,"Orthida","Septatrypidae",-Inf,2,3.91666666666667,20,0,0,0,0,9,1,0,1,0,12,20,0,20,26.96666667,26,4.65,31.76666667,28.66666667,4.11666667
"Iliella",10,446.3,0,1,"survive","origination",1,1,1,1,1,7,3,-7,-3,0,4,4,5,3,3,3,0,0,10,"Spiriferida","Cyrtiidae?",-Inf,12,3.25,4,0,0,0,0,3,0,0,0,0,0,4,0,4,26.90833333,26.90833333,2.78333333,31.70833333,31.70833333,4.38333333
"Iliella",11,446,0,0,"survive","holdover",1,1,1,1,1,7,3,-7,-3,0,4,4,5,3,3,3,0,0.300000000000011,10,"Spiriferida","Cyrtiidae?",-Inf,12,3.25,4,0,0,0,0,3,0,0,0,0,0,4,0,4,26.90833333,26.90833333,2.78333333,31.70833333,31.70833333,4.38333333
"Iliella",12,445.6,1,0,"extinct","holdover",1,1,1,1,1,7,3,-7,-3,0,4,4,5,3,3,3,0,0.699999999999989,10,"Spiriferida","Cyrtiidae?",-Inf,12,3.25,4,0,0,0,0,3,0,0,0,0,0,4,0,4,26.90833333,26.90833333,2.78333333,31.70833333,31.70833333,4.38333333
"Illistrophina",1,457,0,1,"survive","origination",1,1,1,1,1,10,6,-10,-6,0,4,4,8,3.5,5,2,3,0,10,"Pentamerida","Camerellidae",-Inf,52,3.74038461538462,4,0,0,0,0,2,0,0,0,0,0,6,0,4,27.08333333,27.08333333,2.33333333,31.76666667,31.76666667,2.61666667
"Illistrophina",2,453,1,0,"extinct","holdover",1,1,1,1,1,10,6,-10,-6,0,4,4,8,3.5,5,2,3,4,10,"Pentamerida","Camerellidae",-Inf,51,3.74509803921569,4,0,0,0,0,2,0,0,0,0,0,6,0,4,27.08333333,27.08333333,2.33333333,31.76666667,31.76666667,2.61666667
"Infurca",3,449,0,1,"survive","origination",3,1,0,1,1,14,10,10,14,4,4,4,12,4.16666666666667,5,3,2,0,10,"Strophomenida","Strophomenidae",-Inf,56,3.72321428571429,4,0,1,1,1,4,0,0,0,0,0,4,0,4,27.21666667,27.21666667,1.63333334,31.08333333,31.08333333,2.16666666
"Infurca",4,448.5,0,0,"survive","holdover",1,1,1,1,1,14,10,10,14,0,4,4,12,4.5,5,4,1,0.5,10,"Strophomenida","Strophomenidae",-Inf,8,4.125,4,0,1,1,0,4,0,0,0,0,0,4,0,4,27.21666667,27.21666667,1.63333334,31.08333333,31.08333333,2.16666666
"Infurca",5,448,0,0,"survive","holdover",1,1,1,1,1,14,10,10,14,0,4,4,12,4.5,5,4,1,1,10,"Strophomenida","Strophomenidae",-Inf,8,4.125,4,0,1,1,0,4,0,0,0,0,0,4,0,4,27.21666667,27.21666667,1.63333334,31.08333333,31.08333333,2.16666666
"Infurca",6,447.5,1,0,"extinct","holdover",1,1,1,1,1,14,10,10,14,0,4,4,12,4.5,5,4,1,1.5,10,"Strophomenida","Strophomenidae",-Inf,21,3.92857142857143,4,0,1,1,0,4,0,0,0,0,0,4,0,4,27.21666667,27.21666667,1.63333334,31.08333333,31.08333333,2.16666666
"Ishimia",1,457,0,1,"survive","origination",2,3,0,4,0,16,6,-16,15,31,31,10,11,3.5,4,3,1,0,2578.27161276044,"Strophomenida","Leptellinidae",-Inf,20,3.66988451363451,10,0,1,0.25,0,3,0,0,0,0,0,10,0,10,27.25,27.08333333,2.33333333,31.76666667,30.35,2.61666667
"Ishimia",1,457,0,1,"survive","origination",1,1,1,1,1,14,10,10,14,0,4,4,12,3.5,4,3,1,0,10,"Strophomenida","Strophomenidae",-Inf,21,3.45238095238095,4,0,1,1,0,3,0,0,0,0,0,10,0,10,27.25,27.08333333,2.33333333,31.76666667,30.35,2.61666667
"Ishimia",2,453,1,0,"extinct","holdover",1,1,1,1,1,14,10,10,14,0,4,4,12,3.5,4,3,1,4,10,"Strophomenida","Strophomenidae",-Inf,25,3.54,4,0,1,1,0,3,0,0,0,0,0,4,0,4,27.21666667,27.21666667,1.63333334,31.08333333,31.08333333,2.16666666
"Isophragma",1,457,0,1,"survive","origination",11,7,0,4,0,47,0,-47,0,47,47,47,19,4.32352941176471,6,3,3,0,9806.64833369124,"Strophomenida","Plectambonitidae",-Inf,34,3.83201362603296,47,0.176470588235294,0,0,0.235294117647059,3,10,1,2,1,33,47,62,47,27.08333333,9.883333333,10.9,31.76666667,15.88333333,9.83333333
"Isophragma",2,453,0,0,"survive","holdover",3,3,0,3,0,23,1,-23,-1,22,22,22,13,4.125,6,3,3,4,6538.19404208227,"Strophomenida","Plectambonitidae",-Inf,34,3.79748774509804,22,0,0,0,0,3,2,0,2,0,8,22,0,22,27.08333333,26.25,4.07083333,31.76666667,28.78333333,4.68333334
"Isophragma",3,449,1,0,"extinct","holdover",4,3,0,2,0,23,1,-23,-1,22,22,22,17,4.5,6,3,3,8,8558.56055871034,"Strophomenida","Plectambonitidae",-Inf,37,4.08388794109724,22,0.2,0,0,0.8,3,4,0,2,0,8,22,0,22,26.79166667,26.25,4.07083333,30.79166667,28.78333333,4.68333334
"Isorthis",14,443.7,0,1,"survive","origination",1,1,1,1,1,5,1,1,5,0,4,4,3,3,4,2,2,0,10,"Orthida","Dalmanellidae",-Inf,23,3.30434782608696,4,0,1,1,0,6,1,0,1,0,3,4,0,4,26.79166667,26.79166667,3.08333334,30.79166667,30.79166667,4.68333334
"Isorthis",15,442.1,0,0,"survive","holdover",1,2,0,2,0,16,9,-13,16,29,29,7,12,3,4,2,2,1.59999999999997,5167.00327703473,"Orthida","Dalmanellidae",-Inf,4.5,2.875,7,0.5,1,0.5,0,6,0,0,0,0,0,7,0,5,27.21666667,27.18333333,1.80833333,31.425,30.35,2.34166667
"Isorthis",16,440.5,0,0,"survive","holdover",1,2,0,2,0,16,9,-13,16,29,29,7,12,3,4,2,2,3.19999999999999,5167.00327703473,"Orthida","Dalmanellidae",-Inf,4.5,2.875,7,0.5,1,0.5,0,6,0,0,0,0,0,7,0,5,27.21666667,27.18333333,1.80833333,31.425,30.35,2.34166667
"Isorthis",17,439,0,0,"survive","holdover",2,4,0,4,0,16,4,-13,16,29,29,12,10,3,4,2,2,4.69999999999999,5167.00327703473,"Orthida","Dalmanellidae",-Inf,9.5,2.95672514619883,12,0.5,1,0.5,0.5,6,0,0,0,0,0,12,0,10,27.21666667,26.96666667,2.63333334,31.76666667,30.35,3.83333334
"Isorthis",19,437,0,0,"survive","holdover",1,1,1,1,1,11,7,7,11,0,4,4,9,3,4,2,2,6.69999999999999,10,"Orthida","Dalmanellidae",-Inf,9,3.16666666666667,4,1,1,1,0,6,0,0,0,0,0,2,0,4,27.11666667,27.11666667,2.15833334,31.70833333,31.70833333,2.29166666
"Isorthis",20,436,1,0,"extinct","holdover",1,1,1,1,1,11,7,7,11,0,4,4,9,3,4,2,2,7.69999999999999,10,"Orthida","Dalmanellidae",-Inf,7,3.28571428571429,4,1,1,1,1,6,0,0,0,0,0,2,0,4,27.11666667,27.11666667,2.15833334,31.70833333,31.70833333,2.29166666
"Jezercia",10,446.3,0,0,"survive","holdover",1,4,0,1,1,82,38,-82,-38,44,44,44,60,4.5,5,4,1,6.69999999999999,3018.42030376308,"Orthida","Chrustenoporidae",-Inf,30.5,4.06578947368421,44,0,0,0,0,11,1,1,1,1,11,44,35,52,10.991666667,10.991666667,12.991666667,16.99166667,16.99166667,16.625000003
"Jezercia",11,446,0,0,"survive","holdover",1,4,0,1,1,82,38,-82,-38,44,44,44,60,4.5,5,4,1,7,3018.42030376308,"Orthida","Chrustenoporidae",-Inf,30.5,4.06578947368421,44,0,0,0,0,11,1,1,1,1,11,44,35,52,10.991666667,10.991666667,12.991666667,16.99166667,16.99166667,16.625000003
"Jezercia",12,445.6,0,0,"survive","holdover",1,4,0,1,1,82,38,-82,-38,44,44,44,60,4.5,5,4,1,7.39999999999998,3018.42030376308,"Orthida","Chrustenoporidae",-Inf,30.5,4.06578947368421,44,0,0,0,0.5,11,1,1,1,1,11,44,35,52,10.991666667,10.991666667,12.991666667,16.99166667,16.99166667,16.625000003
"Jezercia",14,443.7,0,0,"survive","holdover",1,1,1,1,1,32,28,-32,-28,0,4,4,30,4.5,5,4,1,9.30000000000001,10,"Orthida","Chrustenoporidae",-Inf,43,3.53488372093023,4,0,0,0,1,11,1,1,1,1,9,4,1,4,22.63333333,22.63333333,9.83333333,26.36666667,26.36666667,9.03333334
"Jezercia",15,442.1,0,0,"survive","holdover",1,1,1,1,1,31,27,-31,-27,0,4,4,29,4.5,5,4,1,10.9,10,"Orthida","Chrustenoporidae",-Inf,7,3.64285714285714,4,0,0,0,1,11,1,0,1,0,9,4,0,4,23.1375,23.1375,8.55,26.7375,26.7375,7.88333333
"Jezercia",17,439,1,0,"extinct","holdover",1,1,1,1,1,27,23,-27,-23,0,4,4,25,4.5,5,4,1,14,10,"Orthida","Chrustenoporidae",-Inf,45,3.77777777777778,4,0,0,0,0,11,1,0,1,0,22,4,0,4,25.15416667,25.15416667,6.29166667,28.22083333,28.22083333,5.75833333
"Jezercia",2,453,0,1,"survive","origination",1,1,1,1,1,83,79,-83,-79,0,4,4,81,4.5,5,4,1,0,10,"Orthida","Chrustenoporidae",-Inf,11,3.59090909090909,4,0,0,0,0,11,0,0,0,0,0,4,0,12,-0.2625,-0.2625,1.7375,4.104166667,4.104166667,3.908333334
"Jezercia",6,447.5,0,0,"survive","holdover",1,1,1,1,1,42,38,-42,-38,0,4,4,40,4.5,5,4,1,5.5,10,"Orthida","Chrustenoporidae",-Inf,51,4,4,0,0,0,0,11,1,1,1,1,1,4,19,4,10.991666667,10.991666667,9.591666667,16.99166667,16.99166667,9.59166667
"Jezercia",7,447.2,0,0,"survive","holdover",2,2,0,1,1,42,38,-42,-38,4,4,4,40,4.5,5,4,1,5.80000000000001,10,"Orthida","Chrustenoporidae",-Inf,44,4.10227272727273,4,0,0,0,0,11,2,2,1,1,1,4,19,4,10.991666667,10.991666667,9.591666667,16.99166667,16.99166667,9.59166667
"Jezercia",8,446.8,0,0,"survive","holdover",2,2,0,1,1,42,38,-42,-38,4,4,4,40,4.5,5,4,1,6.19999999999999,10,"Orthida","Chrustenoporidae",-Inf,44,4.10227272727273,4,0,0,0,0,11,2,2,1,1,1,4,19,4,10.991666667,10.991666667,9.591666667,16.99166667,16.99166667,9.59166667
"Jezercia",9,446.5,0,0,"survive","holdover",2,2,0,1,1,42,38,-42,-38,4,4,4,40,4.5,5,4,1,6.5,10,"Orthida","Chrustenoporidae",-Inf,44,4.10227272727273,4,0,0,0,0,11,2,2,1,1,1,4,19,4,10.991666667,10.991666667,9.591666667,16.99166667,16.99166667,9.59166667
"Jingshanella",7,447.2,1,1,"extinct","origination",1,1,1,1,1,11,7,7,11,0,4,4,9,4.5,5,4,1,0,10,"Strophomenida","Sowerbyellidae",-Inf,7,4.57142857142857,4,1,1,1,1,1,0,0,0,0,0,2,0,4,27.11666667,27.11666667,2.15833334,31.70833333,31.70833333,2.29166666
"Jonesea",1,457,0,1,"survive","origination",1,1,1,1,1,16,12,-16,-12,0,4,4,14,3.5,5,2,3,0,10,"Strophomenida","Xenambonitidae",-Inf,1,3.5,4,0,0,0,0,23,0,0,0,0,0,4,0,2,27.21666667,27.21666667,1.16666667,30.35,30.35,2.01666667
"Jonesea",10,446.3,0,0,"survive","holdover",4,3,0,2,0,42,1,-42,-1,41,41,41,31,3.5,5,2,3,10.7,2586.88576105929,"Strophomenida","Xenambonitidae",-Inf,38,3.97368421052632,41,0,0,0,0,23,4,3,2,1,22,41,19,41,26.79166667,10.991666667,9.591666667,30.79166667,16.99166667,9.59166667
"Jonesea",11,446,0,0,"survive","holdover",4,3,0,2,0,42,1,-42,-1,41,41,41,31,3.5,5,2,3,11,2586.88576105929,"Strophomenida","Xenambonitidae",-Inf,38,3.97368421052632,41,0,0,0,0,23,4,3,2,1,22,41,19,41,26.79166667,10.991666667,9.591666667,30.79166667,16.99166667,9.59166667
"Jonesea",12,445.6,0,0,"survive","holdover",4,3,0,2,0,42,1,-42,-1,41,41,41,31,3.5,5,2,3,11.4,2586.88576105929,"Strophomenida","Xenambonitidae",-Inf,38,3.97368421052632,41,0,0,0,0,23,4,3,2,1,22,41,19,41,26.79166667,10.991666667,9.591666667,30.79166667,16.99166667,9.59166667
"Jonesea",13,444.6,0,0,"survive","holdover",2,2,0,2,0,7,1,-7,-1,6,6,6,4,3.5,5,2,3,12.4,771.51370979095,"Strophomenida","Xenambonitidae",-Inf,6.5,3.52083333333333,6,0,0,0,0,23,1,0,1,0,3,6,0,6,26.90833333,26.79166667,3.08333334,31.70833333,30.79166667,4.68333334
"Jonesea",14,443.7,0,0,"survive","holdover",3,5,0,4,0,42,1,-42,10,52,52,41,14,3.5,5,2,3,13.3,3558.03175691994,"Strophomenida","Xenambonitidae",-Inf,17.5,3.44379025764895,41,0.25,1,0.25,1,23,2,1,2,1,22,41,19,41,27.08333333,10.991666667,9.591666667,31.76666667,16.99166667,9.59166667
"Jonesea",15,442.1,0,0,"survive","holdover",1,1,1,1,1,25,21,-25,-21,0,4,4,23,3.5,5,2,3,14.9,10,"Strophomenida","Xenambonitidae",-Inf,1,3.5,4,1,0,0,0,23,1,0,1,0,18,4,0,4,25.7625,25.7625,5.24166667,28.5625,28.5625,4.70833333
"Jonesea",16,440.5,0,0,"survive","holdover",2,1,0,1,1,30,21,-30,-21,9,9,9,26,3.5,5,2,3,16.5,345.866661879955,"Strophomenida","Xenambonitidae",-Inf,1.5,3.625,9,1,0,0,0,23,2,0,1,0,23,9,0,9,25.7625,23.64166667,7.26666667,28.5625,27.10833333,6.73333333
"Jonesea",17,439,0,0,"survive","holdover",2,1,0,1,1,30,21,-30,-21,9,9,9,26,3.5,5,2,3,18,345.866661879955,"Strophomenida","Xenambonitidae",-Inf,1.5,3.625,9,1,0,0,0,23,2,0,1,0,23,9,0,9,25.7625,23.64166667,7.26666667,28.5625,27.10833333,6.73333333
"Jonesea",18,438,0,0,"survive","holdover",3,2,0,2,0,30,9,-30,13,43,43,21,21,3.5,5,2,3,19,4092.9579999513,"Strophomenida","Xenambonitidae",-Inf,2,3.58333333333333,21,0.666666666666667,1,0.333333333333333,0,23,2,0,1,0,23,21,0,21,27.18333333,23.64166667,7.26666667,31.425,27.10833333,6.73333333
"Jonesea",19,437,0,0,"survive","holdover",4,3,0,3,0,30,5,-30,13,43,43,25,17,3.5,5,2,3,20,9048.59666108739,"Strophomenida","Xenambonitidae",-Inf,1.5,3.5625,25,0.75,1,0.5,0,23,2,0,1,0,23,25,0,25,27.18333333,23.64166667,7.26666667,31.70833333,27.10833333,6.73333333
"Jonesea",2,453,0,0,"survive","holdover",1,1,1,1,1,16,12,-16,-12,0,4,4,14,3.5,5,2,3,4,10,"Strophomenida","Xenambonitidae",-Inf,1,3.5,4,0,0,0,0,23,0,0,0,0,0,4,0,2,27.21666667,27.21666667,1.16666667,30.35,30.35,2.01666667
"Jonesea",20,436,0,0,"survive","holdover",4,3,0,3,0,30,5,-30,13,43,43,25,17,3.5,5,2,3,21,9048.59666108739,"Strophomenida","Xenambonitidae",-Inf,1.5,3.5625,25,0.75,1,0.5,0.75,23,2,0,1,0,23,25,0,25,27.18333333,23.64166667,7.26666667,31.70833333,27.10833333,6.73333333
"Jonesea",21,433.4,0,0,"survive","holdover",3,3,0,3,0,30,3,-30,8,38,38,27,13,3.5,5,2,3,23.6,9806.6121570998,"Strophomenida","Xenambonitidae",-Inf,2,3.625,27,0.666666666666667,1,0.666666666666667,0,23,1,0,1,0,9,27,0,27,26.96666667,23.64166667,7.26666667,31.76666667,27.10833333,6.73333333
"Jonesea",22,430.8,0,0,"survive","holdover",3,3,0,3,0,30,3,-30,8,38,38,27,13,3.5,5,2,3,26.2,9806.6121570998,"Strophomenida","Xenambonitidae",-Inf,2,3.63888888888889,27,0.666666666666667,1,0.666666666666667,0,23,1,0,1,0,9,27,0,27,26.96666667,23.64166667,7.26666667,31.76666667,27.10833333,6.73333333
"Jonesea",23,428.2,1,0,"extinct","holdover",3,3,0,3,0,30,3,-30,8,38,38,27,13,3.5,5,2,3,28.8,9806.6121570998,"Strophomenida","Xenambonitidae",-Inf,2,3.69871794871795,27,0.666666666666667,1,0.666666666666667,0,23,1,0,1,0,9,27,0,27,26.96666667,23.64166667,7.26666667,31.76666667,27.10833333,6.73333333
"Jonesea",3,449,0,0,"survive","holdover",1,1,1,1,1,16,12,-16,-12,0,4,4,14,3.5,5,2,3,8,10,"Strophomenida","Xenambonitidae",-Inf,1,3.5,4,0,0,0,1,23,0,0,0,0,0,4,0,2,27.21666667,27.21666667,1.16666667,30.35,30.35,2.01666667
"Jonesea",4,448.5,0,0,"survive","holdover",1,1,1,1,1,5,1,-5,-1,0,4,4,3,3.5,5,2,3,8.5,10,"Strophomenida","Xenambonitidae",-Inf,1,3.5,4,0,0,0,0,23,1,0,1,0,3,4,0,4,26.79166667,26.79166667,3.08333334,30.79166667,30.79166667,4.68333334
"Jonesea",5,448,0,0,"survive","holdover",1,1,1,1,1,5,1,-5,-1,0,4,4,3,3.5,5,2,3,9,10,"Strophomenida","Xenambonitidae",-Inf,1,3.5,4,0,0,0,0,23,1,0,1,0,3,4,0,4,26.79166667,26.79166667,3.08333334,30.79166667,30.79166667,4.68333334
"Jonesea",6,447.5,0,0,"survive","holdover",3,3,0,2,0,42,1,-42,-1,41,41,41,28,3.5,5,2,3,9.5,2586.88576105929,"Strophomenida","Xenambonitidae",-Inf,51,3.83333333333333,41,0,0,0,0,23,3,2,2,1,22,41,19,41,26.79166667,10.991666667,9.591666667,30.79166667,16.99166667,9.59166667
"Jonesea",7,447.2,0,0,"survive","holdover",4,3,0,2,0,42,1,-42,-1,41,41,41,31,3.5,5,2,3,9.80000000000001,2586.88576105929,"Strophomenida","Xenambonitidae",-Inf,44,3.95170454545455,41,0,0,0,0,23,4,3,2,1,22,41,19,41,26.79166667,10.991666667,9.591666667,30.79166667,16.99166667,9.59166667
"Jonesea",8,446.8,0,0,"survive","holdover",4,3,0,2,0,42,1,-42,-1,41,41,41,31,3.5,5,2,3,10.2,2586.88576105929,"Strophomenida","Xenambonitidae",-Inf,44,3.95170454545455,41,0,0,0,0,23,4,3,2,1,22,41,19,41,26.79166667,10.991666667,9.591666667,30.79166667,16.99166667,9.59166667
"Jonesea",9,446.5,0,0,"survive","holdover",4,3,0,2,0,42,1,-42,-1,41,41,41,31,3.5,5,2,3,10.5,2586.88576105929,"Strophomenida","Xenambonitidae",-Inf,44,3.95170454545455,41,0,0,0,0,23,4,3,2,1,22,41,19,41,26.79166667,10.991666667,9.591666667,30.79166667,16.99166667,9.59166667
"Joviatrypa",19,437,1,1,"extinct","origination",1,1,1,1,1,24,20,-24,-20,0,4,4,22,3.5,4,3,1,0,10,"Atrypida","Atrypidae",-Inf,19,3.60526315789474,4,0,0,0,0,1,1,0,1,0,12,4,0,4,26,26,4.65,28.66666667,28.66666667,4.11666667
"Jupiterella",20,436,1,1,"extinct","origination",1,1,1,1,1,24,20,-24,-20,0,4,4,22,4,5,3,2,0,10,"Orthida","Rhipidomellidae",-Inf,46,3.65217391304348,4,0,0,0,0,1,1,0,1,0,12,4,0,4,26,26,4.65,28.66666667,28.66666667,4.11666667
"Kajnaria",1,457,0,1,"survive","origination",2,2,0,2,0,16,6,-16,-6,10,10,10,11,3.5,5,2,3,0,630.828165875716,"Strophomenida","Leptellinidae",-Inf,32.5,3.62019230769231,10,0,0,0,0,2,0,0,0,0,0,10,0,8,27.21666667,27.08333333,2.33333333,31.76666667,30.35,2.61666667
"Kajnaria",2,453,1,0,"extinct","holdover",2,2,0,2,0,16,6,-16,-6,10,10,10,11,3.5,5,2,3,4,630.828165875716,"Strophomenida","Leptellinidae",-Inf,38,3.67254901960784,10,0,0,0,0,2,0,0,0,0,0,10,0,8,27.21666667,27.08333333,2.33333333,31.76666667,30.35,2.61666667
"Kampella",22,430.8,0,1,"survive","origination",1,1,1,1,1,27,23,-27,-23,0,4,4,25,3.5,5,2,3,0,10,"Orthida","Harknessellidae",-Inf,22,3.56818181818182,4,0,0,0,0,2,1,0,1,0,22,4,0,4,25.15416667,25.15416667,6.29166667,28.22083333,28.22083333,5.75833333
"Kampella",23,428.2,1,0,"extinct","holdover",1,1,1,1,1,27,23,-27,-23,0,4,4,25,3.5,5,2,3,2.60000000000002,10,"Orthida","Harknessellidae",-Inf,16,3.5,4,0,0,0,0,2,1,0,1,0,22,4,0,4,25.15416667,25.15416667,6.29166667,28.22083333,28.22083333,5.75833333
"Karlicium",10,446.3,0,0,"survive","holdover",1,1,1,1,1,42,38,-42,-38,0,4,4,40,5.5,6,5,1,2.19999999999999,10,"Orthida","Dalmanellidae",-Inf,38,4.13157894736842,4,0,0,0,0,9,1,1,1,1,1,4,19,4,10.991666667,10.991666667,9.591666667,16.99166667,16.99166667,9.59166667
"Karlicium",11,446,0,0,"survive","holdover",1,1,1,1,1,42,38,-42,-38,0,4,4,40,5.5,6,5,1,2.5,10,"Orthida","Dalmanellidae",-Inf,38,4.13157894736842,4,0,0,0,0,9,1,1,1,1,1,4,19,4,10.991666667,10.991666667,9.591666667,16.99166667,16.99166667,9.59166667
"Karlicium",12,445.6,1,0,"extinct","holdover",1,1,1,1,1,42,38,-42,-38,0,4,4,40,5.5,6,5,1,2.89999999999998,10,"Orthida","Dalmanellidae",-Inf,38,4.13157894736842,4,0,0,0,0,9,1,1,1,1,1,4,19,4,10.991666667,10.991666667,9.591666667,16.99166667,16.99166667,9.59166667
"Karlicium",4,448.5,0,1,"survive","origination",1,1,1,1,1,42,38,-42,-38,0,4,4,40,5.5,6,5,1,0,10,"Orthida","Dalmanellidae",-Inf,16,3.65625,4,0,0,0,0,9,1,1,1,1,1,4,19,4,10.991666667,10.991666667,9.591666667,16.99166667,16.99166667,9.59166667
"Karlicium",5,448,0,0,"survive","holdover",1,1,1,1,1,42,38,-42,-38,0,4,4,40,5.5,6,5,1,0.5,10,"Orthida","Dalmanellidae",-Inf,16,3.65625,4,0,0,0,0,9,1,1,1,1,1,4,19,4,10.991666667,10.991666667,9.591666667,16.99166667,16.99166667,9.59166667
"Karlicium",6,447.5,0,0,"survive","holdover",2,2,0,1,1,42,38,-42,-38,4,4,4,40,5.5,6,5,1,1,10,"Orthida","Dalmanellidae",-Inf,51,4,4,0,0,0,0,9,2,2,1,1,1,4,19,4,10.991666667,10.991666667,9.591666667,16.99166667,16.99166667,9.59166667
"Karlicium",7,447.2,0,0,"survive","holdover",1,1,1,1,1,42,38,-42,-38,0,4,4,40,5.5,6,5,1,1.30000000000001,10,"Orthida","Dalmanellidae",-Inf,44,4.10227272727273,4,0,0,0,0,9,1,1,1,1,1,4,19,4,10.991666667,10.991666667,9.591666667,16.99166667,16.99166667,9.59166667
"Karlicium",8,446.8,0,0,"survive","holdover",1,1,1,1,1,42,38,-42,-38,0,4,4,40,5.5,6,5,1,1.69999999999999,10,"Orthida","Dalmanellidae",-Inf,44,4.10227272727273,4,0,0,0,0,9,1,1,1,1,1,4,19,4,10.991666667,10.991666667,9.591666667,16.99166667,16.99166667,9.59166667
"Karlicium",9,446.5,0,0,"survive","holdover",1,1,1,1,1,42,38,-42,-38,0,4,4,40,5.5,6,5,1,2,10,"Orthida","Dalmanellidae",-Inf,44,4.10227272727273,4,0,0,0,0,9,1,1,1,1,1,4,19,4,10.991666667,10.991666667,9.591666667,16.99166667,16.99166667,9.59166667
"Karomena",3,449,1,1,"extinct","origination",1,1,1,1,1,10,6,-10,-6,0,4,4,8,2,2,2,0,0,10,"Strophomenida","Strophomenidae",-Inf,81,3.54320987654321,4,0,0,0,1,1,0,0,0,0,0,6,0,4,27.08333333,27.08333333,2.33333333,31.76666667,31.76666667,2.61666667
"Kassinella",1,457,0,1,"survive","origination",1,2,0,2,0,10,3,-10,8,18,18,7,6,4,5,3,2,0,970.880955432557,"Orthida","Hesperomenidae",-Inf,29,4.20177571470675,7,0.666666666666667,1,0.666666666666667,0.333333333333333,12,0,0,0,0,0,15,0,7,27.08333333,26.96666667,2.84166667,31.76666667,31.76666667,4.44166667
"Kassinella",10,446.3,0,0,"survive","holdover",6,6,0,5,0,42,3,-42,15,57,57,39,13,4,5,3,2,10.7,3885.13064139683,"Orthida","Hesperomenidae",-Inf,10.5,3.56212044534413,39,0.375,1,0.375,0,12,1,1,1,1,1,39,19,39,27.25,10.991666667,9.591666667,31.76666667,16.99166667,9.59166667
"Kassinella",11,446,0,0,"survive","holdover",6,6,0,5,0,42,3,-42,15,57,57,39,13,4,5,3,2,11,3885.13064139683,"Orthida","Hesperomenidae",-Inf,10.5,3.56212044534413,39,0.375,1,0.375,0,12,1,1,1,1,1,39,19,39,27.25,10.991666667,9.591666667,31.76666667,16.99166667,9.59166667
"Kassinella",12,445.6,1,0,"extinct","holdover",6,6,0,5,0,42,3,-42,15,57,57,39,13,4,5,3,2,11.4,3885.13064139683,"Orthida","Hesperomenidae",-Inf,10.5,3.56212044534413,39,0.375,1,0.375,0.5,12,1,1,1,1,1,39,19,39,27.25,10.991666667,9.591666667,31.76666667,16.99166667,9.59166667
"Kassinella",2,453,0,0,"survive","holdover",1,2,0,2,0,10,3,-10,7,17,17,7,6,4,5,3,2,4,963.163463666521,"Orthida","Hesperomenidae",-Inf,28.5,4.08088235294118,7,0.5,1,0.5,0,12,0,0,0,0,0,9,0,7,27.08333333,26.90833333,2.78333333,31.76666667,31.70833333,4.38333333
